GEOID,label,ALAND,bldg_area,street_len,nodes_num,poi_num,manufct_poi_num,transport_poi_num,trucking_poi_num,restaurant_poi_num,grocery_poi_num,tree_cover,builtup_cover,barren_cover,ttl_pop,pop_pct_white,pop_pct_black,mmh_income,geoid_o,visitor_flows
4013071801,789,5416460,1232199.796,34210.00866,215,192,2,0,0,5,1,4.805459117,71.43301808,4.441518018,5090,84.459725,2.8094303,43667,4013071801,2049
4013092709,790,2573531,583059.4974,19809.05217,129,19,0,1,0,2,1,3.193147404,78.46906322,16.60183226,5044,44.2505948,4.9960349,88097,4013092709,4142
4013941300,791,212697202,3397675.388,431101,515,499,1,1,0,72,5,2.530836577,5.582257704,22.20509058,6334,12.8197032,0.50521,39107,4013941300,2719
4013112100,792,2590519,909141.5723,34535.10653,107,137,3,0,2,8,2,0.642714018,93.01080011,6.346485868,3729,6.1410566,0.9385894,43500,4013112100,2455
4013105602,793,1290278,360568.0969,6014.160692,47,15,0,0,0,2,0,2.57147179,95.16714567,0.171431453,6810,29.4566814,21.0866373,36213,4013105602,3490
4013216829,794,92798457,552944.7256,73304.79553,458,78,0,0,0,4,1,0.638642346,9.526987126,0.996214804,5320,90.1879699,1.2781955,152578,4013216829,2700
4013104215,795,2310140,623353.2654,18757.22918,121,266,1,0,0,22,3,1.079182361,91.73050066,4.672224807,4371,71.0592542,2.5623427,76750,4013104215,3215
4013082002,796,2616810,682927.6068,19059.01629,104,71,1,0,0,7,1,1.173668362,70.44108209,6.085550674,6542,27.2240905,8.3766432,77000,4013082002,4348
4013115802,797,1288070,257869.1412,5172.942167,46,74,1,0,0,10,5,2.771621449,84.84779009,9.051076293,3674,8.0021775,9.9618944,71667,4013115802,1868
4013421501,798,1324319,401372.8757,19245.15232,80,104,0,2,0,24,5,6.84407833,84.0378829,0,3980,29.120603,3.6432161,41418,4013421501,3092
4013522901,799,2618640,703153.1859,15543.15058,93,101,1,0,0,11,0,4.207988811,84.00739427,7.962579002,5029,51.1831378,8.709485,85784,4013522901,3951
4013113201,800,648711,162244.6255,4081.067097,25,27,0,0,0,6,2,0,97.54963245,2.450367554,2314,18.7986171,3.1114952,35083,4013113201,621
4013050603,801,3455325072,6008258.244,1348348.613,566,47,0,0,0,8,3,0.151574162,0.52522819,49.92082191,4592,56.5548781,0.7839721,65015,4013050603,5399
4013111401,802,1325311,467827.7719,11314.45195,64,60,0,0,0,8,1,7.548659247,91.06741989,1.258109875,4405,18.0249716,3.3598184,58560,4013111401,2240
4013071510,803,2600001,581505.5483,19575.25832,127,73,0,0,0,3,0,17.66268593,76.34114861,1.278179471,4402,67.969105,3.0440709,127143,4013071510,4665
4013092710,804,2580288,693356.2384,7947.51429,120,33,1,0,0,6,1,7.875485596,75.73154735,2.130316331,5199,32.0638584,5.6549336,86146,4013092710,5165
4013103608,805,2462945,618309.5347,27586.62962,110,138,0,0,0,20,1,5.121967342,79.6258346,9.232498183,4435,45.8850056,6.4487035,79231,4013103608,3460
4013218200,806,2524584,725730.4767,19920.17593,125,152,0,0,0,22,4,0.321267937,85.79113805,3.285752082,6897,55.7053792,3.9437437,79819,4013218200,4464
4013420206,807,15034549,966510.0624,85383.84851,220,66,3,1,0,6,1,0.948938289,40.48680707,24.97867919,3726,86.2855609,1.8250134,62188,4013420206,2604
4013421502,808,1321108,381971.2343,13975.46217,74,74,0,0,0,2,2,13.00143443,84.99777415,0.425384577,3506,34.3981746,3.5653166,50781,4013421502,2428
4013107101,809,1252311,441267.3298,10979.51826,80,84,1,0,0,19,1,0,97.43262928,2.56737072,4505,16.9589345,5.0610433,60691,4013107101,2660
4013071512,810,2612876,774591.4622,16971.44563,136,103,0,0,0,10,2,1.002768839,93.82249495,1.602684028,6246,66.5385847,2.9779059,77267,4013071512,6606
4013104226,811,2558853,793897.1312,17964.64109,123,101,2,0,0,13,3,9.089171487,86.03430261,0.977343969,4873,61.1738149,5.6638621,82917,4013104226,5510
4013112302,812,1285101,398168.1094,12943.65069,79,48,0,0,0,11,0,0,98.2975253,1.702474705,7063,9.7692199,11.4115815,40780,4013112302,4226
4013114301,813,1333635,448126.0648,16483.06413,80,131,5,0,0,21,1,5.002206856,86.38124663,7.365994804,1189,39.6972246,22.1194281,42200,4013114301,4810
4013216821,814,15428842,736612.6572,48079.76511,256,87,1,0,0,17,5,1.672002095,35.89905483,3.013109105,5952,88.827285,1.125672,134427,4013216821,4420
4013216901,815,2831458,527362.2018,23415.20424,68,109,1,0,0,23,1,9.756097563,72.20667701,3.539020992,3544,83.5214447,1.2133183,99306,4013216901,1131
4013318501,816,1317717,485495.3347,10100.87528,55,82,1,0,0,1,4,2.494049981,80.80622768,13.548691,3317,58.6674706,2.9846247,44469,4013318501,2017
4013320002,817,2069419,608481.7,21845.76575,102,103,0,0,0,20,3,0.499794388,84.37826211,12.4489925,5322,3.7204059,2.3111612,51296,4013320002,1735
4013421400,818,2541938,801330.2089,35059.0407,159,220,3,1,0,29,3,5.660837319,84.54047396,8.16279398,2793,55.5316864,5.9076262,50139,4013421400,1239
4013422217,819,1289817,425007.6722,7119.365878,59,37,2,1,0,4,1,3.324697754,92.74103424,3.286599613,3607,59.6617688,5.4338786,80417,4013422217,1908
4013422610,820,2594404,407567.6363,8622.392673,11,14,0,0,0,3,0,2.075218856,81.45578419,3.37520508,3139,90.5065307,1.0194329,61667,4013422610,1425
4013941000,821,297418119,2257685.81,126544.427,105,93,0,0,0,9,0,5.089744542,0.729838719,16.80108857,3540,1.0451977,0.2542373,35078,4013941000,804
4013941200,822,99912830,72597.58011,128713.1009,111,23,0,0,0,4,0,14.41725369,1.10890277,5.882438417,1152,6.0763889,0.1736111,49375,4013941200,614
