id,longitud,latitude,lon_id,lat_id,LST,tree,shrubland,grassland,builtup,barren,water,slope,aspect,elevation,poi_num,bldg_area,nodes_num,aspect_class,Southeast,South,Southwest,East,Northeast,West,Northwest,North
215,-73.7798,40.9098,69,2,36.42516158,4.04440466,0,0.02537187,59.73634628,1.16691107,0,1.05998302,95.35518646,27.30624008,50,43446.04097,8,East,1,0,0,0,0,0,0,0
216,-73.775,40.9098,70,2,34.75545881,34.52036163,0,0.61387333,29.0610314,0.77776751,0,2.15807176,90.93849945,12.86561203,7,0,15,East,1,0,0,0,0,0,0,0
217,-73.7701,40.9098,71,2,30.84182591,15.47023207,0,2.79090536,17.19058647,1.89315786,27.62815212,1.34097707,79.08930969,2.10114813,0,163.9897964,0,East,1,0,0,0,0,0,0,0
218,-73.7652,40.9098,72,2,23.86564709,0.13691366,0,1.18737202,0.11890306,1.80124567,61.52817744,0.16408904,149.2012482,0.02944892,0,163.9897964,0,Southeast,0,0,0,0,0,1,0,0
219,-73.7604,40.9098,73,2,24.81243863,2.04974126,0,3.97008872,2.93253588,1.70698957,54.03458785,0.10030023,127.8110657,0.29402918,0,4374.255456,0,Southeast,0,0,0,0,0,1,0,0
220,-73.7555,40.9098,74,2,21.72254855,0.03825364,0,0.1814484,0.07100977,0.07611564,64.60620644,0.03704464,114.0487289,0,0,0,0,Southeast,0,0,0,0,0,1,0,0
221,-73.7507,40.9098,75,2,20.80651919,0,0,0,0,0,64.97303387,0.0000314,0,0,0,0,0,North,0,1,0,0,0,0,0,0
222,-73.7458,40.9098,76,2,19.88194478,0,0,0,0,0,64.97303387,0.00001845,180,0,0,0,0,South,0,0,0,0,1,0,0,0
263,-74.1097,40.9062,1,3,26.68380458,23.84886361,0,0.84172116,38.14353799,2.09171458,0,0.20580296,326.571106,14.75995064,0,88270.99648,14,Northwest,0,0,0,1,0,0,0,0
264,-74.1048,40.9062,2,3,26.74020191,2.82074496,0,3.86421482,56.52599102,1.61339918,0,0.27193236,354.5661011,15.03822327,0,101731.2689,9,North,0,1,0,0,0,0,0,0
265,-74.1,40.9062,3,3,22.7564996,11.71761828,0,7.16171627,42.90437417,2.9898975,0,0.07635934,37.12387085,15.59417725,0,276.4178147,14,Northeast,0,0,1,0,0,0,0,0
266,-74.0951,40.9062,4,3,21.75331073,32.28180348,0,10.09250266,22.47541563,0.07611555,0,0.2165518,94.67992401,12.68957806,0,17044.9774,9,East,1,0,0,0,0,0,0,0
267,-74.0903,40.9062,5,3,24.94745042,29.33906356,0,7.24013117,27.84627995,0.55110636,0,0.11503989,5.89099884,12.70720482,0,18775.94139,7,North,0,1,0,0,0,0,0,0
268,-74.0854,40.9062,6,3,21.44568893,49.17153198,0,3.55238477,12.25266428,0,0,0.39731136,25.60383415,11.22316933,0,6534.960957,1,Northeast,0,0,1,0,0,0,0,0
269,-74.0806,40.9062,7,3,24.59539436,48.024258,0,1.67191798,15.22966136,0.05074368,0,0.51047748,266.2927246,11.09454155,0,49501.30865,7,West,0,0,0,0,0,0,0,1
270,-74.0757,40.9062,8,3,32.64824948,25.76973502,0,3.68826529,34.64703743,0.05296888,0,0.2209594,293.5366821,15.90596867,0,56824.83556,20,Northwest,0,0,0,1,0,0,0,0
271,-74.0709,40.9062,9,3,38.35805189,17.45857754,0,1.04989662,45.07562668,1.3924802,0,0.73681885,261.1637878,18.17709351,0,69003.09398,12,West,0,0,0,0,0,0,0,1
272,-74.066,40.9062,10,3,33.99324035,26.28594001,0,1.22907208,36.94983037,0.51173857,0,1.110533,264.1559448,23.74062157,0,63764.12141,28,West,0,0,0,0,0,0,0,1
273,-74.0612,40.9062,11,3,35.23739963,36.63958426,0,0.35520586,27.95196869,0.00445038,0,0.54657292,94.53395081,29.18529701,0,53199.99485,13,East,1,0,0,0,0,0,0,0
274,-74.0563,40.9062,12,3,37.61975957,47.72764099,0,2.2834662,14.81324278,0,0,1.13880682,112.309494,11.92153072,0,24206.73213,5,East,1,0,0,0,0,0,0,0
275,-74.0515,40.9062,13,3,37.97865167,58.67432392,0,0.14395419,6.15830293,0,0,1.02442169,351.5561829,13.88602066,0,45694.29246,15,North,0,1,0,0,0,0,0,0
276,-74.0466,40.9062,14,3,39.90641495,40.97003647,0,0.41422633,23.51856079,0.07375744,0,0.66616911,111.1838226,9.27092934,0,60073.24863,13,East,1,0,0,0,0,0,0,0
277,-74.0418,40.9062,15,3,43.19113217,17.42600523,0,0,46.91405449,0.63652132,0,0.37495288,112.0088425,3.97990155,0,84961.04581,15,East,1,0,0,0,0,0,0,0
278,-74.0369,40.9062,16,3,39.46719938,17.79511997,0,15.75344523,28.16504647,3.26296937,0,0.55759513,297.4061585,4.80824518,0,47789.34804,16,Northwest,0,0,0,1,0,0,0,0
279,-74.032,40.9062,17,3,43.28854574,3.45822207,0,5.0158441,55.48443615,0.68824469,0,0.75305796,103.24263,6.21689415,0,143548.9647,1,East,1,0,0,0,0,0,0,0
280,-74.0272,40.9062,18,3,32.59527017,30.48376698,0,0.28354064,9.30642512,1.4427249,21.46999366,1.20431364,287.1651916,2.49244928,0,14269.34307,9,West,0,0,0,0,0,0,0,1
281,-74.0223,40.9062,19,3,38.04701207,53.52889412,0,2.49035956,7.74754876,0.0507437,1.1590349,3.02894545,281.1821594,11.91389847,0,57687.23315,13,West,0,0,0,0,0,0,0,1
282,-74.0175,40.9062,20,3,37.37878916,56.86255564,0,1.16710495,6.92390671,0,0,1.70654011,288.6951599,39.10774994,0,58132.46108,13,West,0,0,0,0,0,0,0,1
283,-74.0126,40.9062,21,3,38.52895289,54.65134993,0,0.4059497,9.61481919,0.30446221,0,0.26232412,40.51712036,42.3990097,0,57059.44497,9,Northeast,0,0,1,0,0,0,0,0
284,-74.0078,40.9062,22,3,37.85218493,59.15867627,0,0.35520591,5.46269885,0,0,1.90720475,112.0779343,29.4036274,0,44249.61396,7,East,1,0,0,0,0,0,0,0
285,-74.0029,40.9062,23,3,40.80535421,36.30058738,0,1.01487389,27.43277315,0.22834661,0,1.33709288,308.0863037,23.78525543,0,54683.70264,16,Northwest,0,0,0,1,0,0,0,0
286,-73.9981,40.9062,24,3,39.53385077,37.14964491,0,7.03661787,20.66345903,0.12685922,0,1.02718043,297.1758423,31.40802383,0,52426.79883,5,Northwest,0,0,0,1,0,0,0,0
287,-73.9932,40.9062,25,3,36.74474645,54.06761155,0,5.42774368,5.4812258,0,0,1.42393506,103.0638886,24.74778557,0,36754.75438,10,East,1,0,0,0,0,0,0,0
288,-73.9884,40.9062,26,3,36.16710107,55.53041112,0,4.70706108,4.08377569,0.65533314,0,0.7619381,110.9426727,19.10160637,0,9881.06549,11,East,1,0,0,0,0,0,0,0
289,-73.9835,40.9062,27,3,37.11560162,29.047252,0,18.43287702,13.84926183,0.87365326,0,1.29601562,133.7427063,13.48416138,0,27426.8108,7,Southeast,0,0,0,0,0,1,0,0
290,-73.9787,40.9062,28,3,33.58478696,53.05345522,0,3.35575768,8.03455937,0.53280876,0,0.47460756,242.5208588,12.66748619,0,0,11,Southwest,0,0,0,0,0,0,1,0
291,-73.9738,40.9062,29,3,35.85947927,36.56487799,0,6.40428902,20.35259967,1.60407066,0,0.62073785,186.7662659,11.44881725,0,45858.52243,5,South,0,0,0,0,1,0,0,0
292,-73.969,40.9062,30,3,35.45786192,38.97644343,0,6.40003229,17.36412639,1.98226046,0,1.32169032,286.7077942,15.25749302,0,37730.22578,3,West,0,0,0,0,0,0,0,1
293,-73.9641,40.9062,31,3,28.23045863,63.45167852,0,0.25371849,0.96449654,0.30668748,0,1.60474193,281.1966248,24.97943306,0,0,3,West,0,0,0,0,0,0,0,1
294,-73.9593,40.9062,32,3,30.74612135,63.04310418,0,0,1.93347686,0,0,4.6668911,283.3365478,36.14037704,0,0,4,West,0,0,0,0,0,0,0,1
295,-73.9544,40.9062,33,3,32.14750955,55.86000179,0,1.54060862,6.4596091,1.11636152,0,5.71820593,285.2370606,92.9885788,0,0,2,West,0,0,0,0,0,0,0,1
296,-73.9496,40.9062,34,3,33.2840012,57.14375093,0,1.63150259,6.17081962,0.0305079,0,1.6090169,284.1368408,122.5960236,0,0,4,West,0,0,0,0,0,0,0,1
297,-73.9447,40.9062,35,3,34.52986949,56.32833286,0,3.47238867,4.80041784,0.37544166,0,0.26970267,300.3379822,126.2183227,0,0,1,Northwest,0,0,0,1,0,0,0,0
298,-73.9399,40.9062,36,3,27.75022682,64.10128172,0,0.41707537,0.45822394,0,0,0.75020903,85.46086121,118.8466034,0,0,0,East,1,0,0,0,0,0,0,0
299,-73.935,40.9062,37,3,28.93969778,62.52747296,0,1.52676085,0.86486812,0,0.05747911,14.82420731,116.5836868,79.46828461,0,0,0,Southeast,0,0,0,0,0,1,0,0
300,-73.9302,40.9062,38,3,24.31682573,5.78150687,0,0,0,0,59.19507416,9.08983803,94.16123199,0.24675186,0,0,0,East,1,0,0,0,0,0,0,0
301,-73.9253,40.9062,39,3,23.29825577,0,0,0,0,0,64.97658103,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
302,-73.9205,40.9062,40,3,23.51017301,0,0,0,0,0,64.97658103,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
303,-73.9156,40.9062,41,3,24.07072829,0.40080495,0,0,2.86817102,0,61.70760507,0.73500621,272.2950745,0,1,9449.244803,2,West,0,0,0,0,0,0,0,1
304,-73.9108,40.9062,42,3,32.74395404,54.14221452,0,1.39186033,7.6454015,0.17288675,1.39587126,6.28087091,285.4425964,32.43991089,6,36352.71463,8,West,0,0,0,0,0,0,0,1
305,-73.9059,40.9062,43,3,37.92396335,28.25507896,0,2.49182373,33.13682929,1.04210534,0,1.89362442,269.5930176,59.21798325,66,85674.92216,9,West,0,0,0,0,0,0,0,1
306,-73.9011,40.9062,44,3,36.09361364,30.12339101,0,0.33428433,34.23971554,0.27919015,0,3.03599405,80.86223602,34.68120575,51,71245.66515,18,East,1,0,0,0,0,0,0,0
307,-73.8962,40.9062,45,3,33.75568796,41.79479315,0,1.85214537,20.61255537,0.71708715,0,1.07096434,207.5874329,17.79974365,0,3665.042789,4,Southwest,0,0,0,0,0,0,1,0
308,-73.8914,40.9062,46,3,28.39110557,64.97658103,0,0,0,0,0,2.87380648,252.5289764,27.13793755,0,0,0,West,0,0,0,0,0,0,0,1
309,-73.8865,40.9062,47,3,29.2849178,59.30303411,0,3.81695174,1.85659518,0,0,2.60643601,113.1673889,11.98294258,1,0,1,Southeast,0,0,0,0,0,1,0,0
310,-73.8817,40.9062,48,3,31.86039587,56.92405701,0,0.27147037,7.73030995,0,0,5.08996439,265.8227539,60.06304932,1,9036.123659,8,West,0,0,0,0,0,0,0,1
311,-73.8768,40.9062,49,3,38.07093821,31.11800581,0,0.57294793,32.24538138,1.0402459,0,0.5618512,257.5669556,65.04476166,3,29754.80625,13,West,0,0,0,0,0,0,0,1
312,-73.872,40.9062,50,3,39.20401184,20.23877769,0,4.01694479,39.77135497,0.94950358,0,0.12049763,52.74355698,59.45949554,37,37978.94077,8,Northeast,0,0,1,0,0,0,0,0
313,-73.8671,40.9062,51,3,35.24081765,17.00495109,0,5.34823224,37.35361497,3.00810615,2.26167659,3.11789727,140.6329956,62.37052917,6,14502.77259,13,Southeast,0,0,0,0,0,1,0,0
314,-73.8623,40.9062,52,3,39.11001629,18.53272797,0,2.59679432,43.51722465,0.25371852,0,2.70318818,100.435051,46.79206467,13,45526.42769,13,East,1,0,0,0,0,0,0,0
315,-73.8574,40.9062,53,3,35.4202637,29.43017028,0,0.83727102,34.21225531,0.49688443,0,1.45669615,123.1893768,22.83516312,6,50632.97998,11,Southeast,0,0,0,0,0,1,0,0
316,-73.8526,40.9062,54,3,37.7103371,8.18958887,0,0.07611556,56.02953017,0.68134643,0,2.73270512,303.90448,28.64757538,22,108158.458,15,Northwest,0,0,0,1,0,0,0,0
317,-73.8477,40.9062,55,3,37.85731196,11.53657836,0,0,52.90496867,0.53503401,0,0.46154928,328.6576843,49.12814713,13,48444.69045,16,Northwest,0,0,0,1,0,0,0,0
318,-73.8429,40.9062,56,3,37.75306235,14.49145058,0,0.70380201,47.54163439,2.23969404,0,0.3330926,141.4054413,42.0894165,16,13126.72197,6,Southeast,0,0,0,0,0,1,0,0
319,-73.838,40.9062,57,3,37.35486302,30.64406392,0,1.07319182,31.48376069,1.69944907,0,0.27548289,292.8869324,42.84475327,32,28119.33348,5,Northwest,0,0,0,1,0,0,0,0
320,-73.8332,40.9062,58,3,37.94105345,9.82326333,0,0.85918722,52.6195886,1.67454188,0,0.44730386,93.55901337,46.92310333,24,15316.74056,15,East,1,0,0,0,0,0,0,0
321,-73.8283,40.9062,59,3,32.76617117,18.56308837,0,0.69394054,42.66588597,3.05366616,0,1.1750263,106.3512878,33.54673767,8,13392.62012,13,East,1,0,0,0,0,0,0,0
322,-73.8235,40.9062,60,3,33.38483279,41.63525974,0,1.16710508,21.19116075,0.98305545,0,0.21892312,93.83343506,30.61328506,6,8027.323941,15,East,1,0,0,0,0,0,0,0
323,-73.8186,40.9062,61,3,34.06160075,20.16146823,0,5.05787666,38.19465103,1.33423849,0,2.02061939,111.3258972,24.81366348,6,3009.91169,14,East,1,0,0,0,0,0,0,0
324,-73.8138,40.9062,62,3,34.16243234,32.95739332,0,5.64069044,25.28750785,0.91338645,0,0.40546244,231.3018494,8.35149002,19,5467.906584,12,Southwest,0,0,0,0,0,0,1,0
325,-73.8089,40.9062,63,3,22.81973297,61.47781712,0,0.47959375,2.9937983,0.02537185,0,1.98337829,239.9610443,18.03130341,1,1147.466474,9,Southwest,0,0,0,0,0,0,1,0
326,-73.8041,40.9062,64,3,31.01272691,63.47741691,0,0.15223106,1.34693306,0,0,0.94110727,268.3586121,33.20738983,0,0,6,West,0,0,0,0,0,0,0,1
327,-73.7992,40.9062,65,3,28.08177476,39.37456866,0,23.90441662,1.59610832,0.10148743,0,0.64888877,68.545784,31.45889854,1,21610.32716,1,East,1,0,0,0,0,0,0,0
328,-73.7944,40.9062,66,3,37.14123677,19.72629928,0,6.2181825,37.61405721,1.41804204,0,1.05695999,60.34859085,20.00931931,5,38782.08922,6,Northeast,0,0,1,0,0,0,0,0
329,-73.7895,40.9062,67,3,36.64733288,6.95811389,0,0.04838558,55.37841612,2.59166544,0,1.08795893,221.8021698,16.60725975,55,40110.83708,12,Southwest,0,0,0,0,0,0,1,0
330,-73.7847,40.9062,68,3,36.49694,9.32516574,0,0.0963031,51.62895889,3.7231786,0,1.51600182,242.1263428,26.27699089,47,27868.38007,13,Southwest,0,0,0,0,0,0,1,0
331,-73.7798,40.9062,69,3,35.47324301,17.34941579,0,0.09687616,46.42889511,1.10139397,0,1.65355551,119.504036,24.05282021,30,3542.66785,12,Southeast,0,0,0,0,0,1,0,0
332,-73.775,40.9062,70,3,35.80649996,23.88115838,0,0.32983401,37.74324647,3.02234218,0,1.21936381,116.5605087,7.08425713,20,0,13,Southeast,0,0,0,0,0,1,0,0
333,-73.7701,40.9062,71,3,34.66659029,20.29203025,0,5.12421874,20.07943981,3.05545606,14.70015096,0.87899524,55.58127213,6.2643652,1,0,0,Northeast,0,0,1,0,0,0,0,0
334,-73.7652,40.9062,72,3,21.89174054,0.05074371,0,0.2790904,0.06716445,0.73218182,63.84740065,0.11806497,36.57443237,0.01833906,0,0,0,Northeast,0,0,1,0,0,0,0,0
335,-73.7604,40.9062,73,3,21.21326357,0.43132156,0,1.42261461,1.10020058,1.50093089,60.52151339,0.03216448,142.642746,0.00235351,0,1437.102329,0,Southeast,0,0,0,0,0,1,0,0
336,-73.7555,40.9062,74,3,20.603147,0,0,0,0,0,64.97658103,0.00027077,90,0,0,0,0,East,1,0,0,0,0,0,0,0
337,-73.7507,40.9062,75,3,18.21907805,0,0,0,0,0,64.97658103,0,0,0.00029297,0,0,0,North,0,1,0,0,0,0,0,0
338,-73.7458,40.9062,76,3,5.69032574,0,0,0,0,0,64.97658103,0.00003371,90,0,0,0,0,East,1,0,0,0,0,0,0,0
379,-74.1097,40.9025,1,4,14.0747288,17.24712309,0,0.7893739,46.27301717,0.64524203,0,0.34342769,317.7721863,16.50446701,0,17347.56157,1,Northwest,0,0,0,1,0,0,0,0
380,-74.1048,40.9025,2,4,21.59949983,14.65544733,0,0.98675136,44.92000293,4.24032357,0.05074367,0.7880128,355.3399658,17.3447361,0,3952.243963,8,North,0,1,0,0,0,0,0,0
381,-74.1,40.9025,3,4,16.37676527,19.40022153,0,3.35627068,38.85947632,3.00895404,0,0.32524532,94.45523834,15.04519749,0,0,7,East,1,0,0,0,0,0,0,0
382,-74.0951,40.9025,4,4,22.42495166,27.62501679,0,5.26520084,31.45561481,0.40594916,0,0.18159458,39.9360466,13.13313103,0,0,2,Northeast,0,0,1,0,0,0,0,0
383,-74.0903,40.9025,5,4,26.90084885,19.59718358,0,4.36380293,39.42071656,0.93875751,0,0.05927557,20.36204529,13.2290659,0,0,5,North,0,1,0,0,0,0,0,0
384,-74.0854,40.9025,6,4,24.60735743,36.86945668,0,0.92415653,27.16114299,0.02537182,0,0.52768737,16.44877052,14.51678944,0,0,7,North,0,1,0,0,0,0,0,0
385,-74.0806,40.9025,7,4,26.27022416,45.94655157,0,1.30299852,16.25717747,0.88769423,0,0.30739778,43.84560394,11.65500927,0,43296.37654,4,Northeast,0,0,1,0,0,0,0,0
386,-74.0757,40.9025,8,4,36.4285796,25.19457068,0,3.61878671,33.47947472,0.81645566,0,0.45635924,260.4188843,15.10783768,0,61616.29605,10,West,0,0,0,0,0,0,0,1
387,-74.0709,40.9025,9,4,42.25117667,19.96175988,0,2.62615726,41.02346253,1.2165174,0,0.64622277,257.0684509,16.58115768,0,56462.42497,8,West,0,0,0,0,0,0,0,1
388,-74.066,40.9025,10,4,38.45717447,38.13291336,0,0.08902045,26.75819421,0,0,1.14548326,266.3450623,22.05239296,0,67758.5654,16,West,0,0,0,0,0,0,0,1
389,-74.0612,40.9025,11,4,37.6248866,30.75324989,0,0.15653926,33.92255829,0.14778059,0,1.19614387,108.9117966,28.30335426,0,59918.87333,8,East,1,0,0,0,0,0,0,0
390,-74.0563,40.9025,12,4,38.58364121,44.35451269,0,0.20109441,20.39699497,0.02752596,0,0.52792209,279.4171143,10.27588081,0,35137.80908,6,West,0,0,0,0,0,0,0,1
391,-74.0515,40.9025,13,4,37.71375512,59.28881189,0,0.20485481,5.48646131,0,0,0.75369877,354.5384216,21.20888329,0,43050.74582,12,North,0,1,0,0,0,0,0,0
392,-74.0466,40.9025,14,4,37.864148,49.6819959,0,0.72992753,14.51746096,0.05074363,0,0.51522011,104.4030914,8.0612669,0,54988.28308,14,East,1,0,0,0,0,0,0,0
393,-74.0418,40.9025,15,4,44.52074195,10.29478235,0,0.52190847,53.25227671,0.91116051,0,0.04428041,113.3471603,3.14121556,0,82213.0274,5,Southeast,0,0,0,0,0,1,0,0
394,-74.0369,40.9025,16,4,40.83098936,11.444023,0,32.68484911,20.64051078,0.21074515,0,0.49363682,267.7498779,6.20824194,0,32876.65431,2,West,0,0,0,0,0,0,0,1
395,-74.032,40.9025,17,4,40.00895555,6.93574283,0,14.39062214,29.36561179,0.77517357,13.00293811,0.8005079,122.9197006,3.19338894,0,67910.53574,9,Southeast,0,0,0,0,0,1,0,0
396,-74.0272,40.9025,18,4,42.21357845,18.08252747,0,7.26481689,21.63061044,0.48119719,14.21099482,1.75575495,286.1528626,4.93253469,0,30974.02219,10,West,0,0,0,0,0,0,0,1
397,-74.0223,40.9025,19,4,36.05088839,60.6316496,0,0.6716884,3.67679003,0,0,3.54967618,285.9110107,16.25125313,0,50074.59664,17,West,0,0,0,0,0,0,0,1
398,-74.0175,40.9025,20,4,36.61315268,59.15767821,0,0.60892387,5.21352595,0,0,1.14344072,283.3872376,43.01443481,0,50642.62972,9,West,0,0,0,0,0,0,0,1
399,-74.0126,40.9025,21,4,37.54969016,55.59059863,0,0.07611549,9.28804209,0.02537182,0,0.94883752,97.13666534,44.31399536,0,49101.29742,6,East,1,0,0,0,0,0,0,0
400,-74.0078,40.9025,22,4,41.80170704,39.98124817,0,2.95437968,22.01912836,0.02537182,0,1.17922258,113.7740936,24.85233307,0,66969.95652,17,Southeast,0,0,0,0,0,1,0,0
401,-74.0029,40.9025,23,4,42.07514864,25.14922707,0,0.1776028,38.85245767,0.60339486,0,1.44405997,315.0341797,31.28865242,0,58833.77961,16,Northwest,0,0,0,1,0,0,0,0
402,-73.9981,40.9025,24,4,40.67034242,30.76030863,0,1.90787306,31.36213084,0.94428651,0,0.26054361,15.613451,34.32058716,0,48709.39109,8,North,0,1,0,0,0,0,0,0
403,-73.9932,40.9025,25,4,36.90026636,56.78239254,0,0.3809371,7.81249009,0.00430829,0,2.00090528,117.7519379,21.22647858,0,34435.30999,18,Southeast,0,0,0,0,0,1,0,0
404,-73.9884,40.9025,26,4,37.86072998,53.92517493,0,1.2994238,9.3981696,0.35735969,0,0.95496744,133.8848267,14.80759048,0,0,10,Southeast,0,0,0,0,0,1,0,0
405,-73.9835,40.9025,27,4,37.08996647,51.58681219,0,2.42758848,7.55521141,1.3634033,0,0.924613,129.8457642,9.29753685,0,551.9425908,6,Southeast,0,0,0,0,0,1,0,0
406,-73.9787,40.9025,28,4,37.82654978,48.96867262,0,0.18585877,15.39427566,0.40594918,0,0.59020108,256.4663391,12.66609478,0,1317.430361,9,West,0,0,0,0,0,0,0,1
407,-73.9738,40.9025,29,4,35.81162699,37.53407435,0,0.12240877,25.85533523,1.46830969,0,0.75434005,262.5257873,10.46924019,0,26980.36748,13,West,0,0,0,0,0,0,0,1
408,-73.969,40.9025,30,4,34.02912956,28.69467692,0,2.99763224,32.12420524,1.16361363,0,1.96069586,291.8936768,20.12604904,0,65738.84666,2,West,0,0,0,0,0,0,0,1
409,-73.9641,40.9025,31,4,30.98538275,55.42877285,0,0.35360338,8.26121935,0.93653244,0,2.95906258,306.9673767,31.44789696,0,0,9,Northwest,0,0,0,1,0,0,0,0
410,-73.9593,40.9025,32,4,31.9851536,59.54473268,0,0.25371832,5.10556154,0.02537183,0,5.36976957,292.1343689,46.85835648,0,1221.788785,3,West,0,0,0,0,0,0,0,1
411,-73.9544,40.9025,33,4,30.28127063,63.09525042,0,0.07611545,1.80876216,0,0,4.79432487,288.5200806,99.10372162,0,2430.463352,2,West,0,0,0,0,0,0,0,1
412,-73.9496,40.9025,34,4,31.98686261,55.79711039,0,1.79143576,7.39158187,0,0,1.35261917,283.2593384,123.9023895,0,786.6197223,4,West,0,0,0,0,0,0,0,1
413,-73.9447,40.9025,35,4,37.39417025,43.00105264,0,3.88564639,18.06805716,0.02537183,0,0.18657292,36.73592758,125.8656006,0,0,7,Northeast,0,0,1,0,0,0,0,0
414,-73.9399,40.9025,36,4,32.1731447,54.02072809,0,0.76864446,10.05063003,0.14012545,0,0.53833622,42.33660507,119.9555664,0,4808.43201,7,Northeast,0,0,1,0,0,0,0,0
415,-73.935,40.9025,37,4,29.77198565,48.98816695,0,0.27347894,1.49006932,0.26582375,13.96258907,15.0103302,116.267334,28.49299812,0,0,0,Southeast,0,0,0,0,0,1,0,0
416,-73.9302,40.9025,38,4,23.66056589,0,0,0,0,0,64.98012803,3.27443123,90.37502289,0.02603231,0,0,0,East,1,0,0,0,0,0,0,0
417,-73.9253,40.9025,39,4,23.25723953,0,0,0,0,0,64.98012803,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
418,-73.9205,40.9025,40,4,23.59220549,0,0,0,0,0,64.98012803,0.038945,270,0,0,0,0,West,0,0,0,0,0,0,0,1
419,-73.9156,40.9025,41,4,25.22772806,17.12133823,0,0.02537182,5.3024277,0.12685912,42.40413116,2.18893623,276.2287903,0.33852455,1,22282.58478,3,West,0,0,0,0,0,0,0,1
420,-73.9108,40.9025,42,4,33.93000698,56.25561993,0,0.22834639,8.42004625,0.07611546,0,4.87499952,297.3165588,49.67156219,4,57324.32431,10,Northwest,0,0,0,1,0,0,0,0
421,-73.9059,40.9025,43,4,34.95712199,47.74264082,0,0.38057742,14.75772324,2.04844288,0,0.18141139,65.22161865,56.66487885,5,36213.71614,17,Northeast,0,0,1,0,0,0,0,0
422,-73.9011,40.9025,44,4,33.44123012,48.14825814,0,0.09703695,16.32356783,0.4112651,0,3.16714716,63.7266922,42.64746857,5,50061.15822,17,Northeast,0,0,1,0,0,0,0,0
423,-73.8962,40.9025,45,4,36.26109662,36.19284747,0,8.82939473,18.25057741,1.70730841,0,0.55944788,150.3375702,11.7257309,2,12182.09022,2,Southeast,0,0,0,0,0,1,0,0
424,-73.8914,40.9025,46,4,28.59276875,64.89693152,0,0.03614254,0.04705395,0,0,1.82556701,253.8032684,21.12199974,0,0,2,West,0,0,0,0,0,0,0,1
425,-73.8865,40.9025,47,4,31.01272691,41.4711722,0,17.93605368,5.57290215,0,0,0.36984903,117.9591904,8.68706322,0,122.4192929,0,Southeast,0,0,0,0,0,1,0,0
426,-73.8817,40.9025,48,4,27.73142771,64.96845415,0,0.01167386,0,0,0,4.28320742,263.6427002,55.03132629,0,0,2,West,0,0,0,0,0,0,0,1
427,-73.8768,40.9025,49,4,28.34838032,56.15776332,0,1.21784748,7.60451723,0,0,1.33842087,248.0431671,61.2012825,0,3014.410599,0,West,0,0,0,0,0,0,0,1
428,-73.872,40.9025,50,4,30.36843014,56.92466827,0,2.8988498,4.71324991,0.44336004,0,1.19205594,81.6685257,68.81987,7,25011.45801,9,East,1,0,0,0,0,0,0,0
429,-73.8671,40.9025,51,4,36.6507509,16.82726774,0,0.25371823,46.90298358,0.99615848,0,1.97902167,141.8880463,48.34797287,64,79998.11221,15,Southeast,0,0,0,0,0,1,0,0
430,-73.8623,40.9025,52,4,37.33093688,21.09926272,0,0.20297457,43.49813386,0.17975688,0,2.63591599,107.4555054,44.94801331,10,33391.78216,4,East,1,0,0,0,0,0,0,0
431,-73.8574,40.9025,53,4,36.05601542,29.64787053,0,0,34.36075786,0.92075595,0,2.41643381,313.2809753,26.74889374,8,73169.62419,8,Northwest,0,0,0,1,0,0,0,0
432,-73.8526,40.9025,54,4,37.35315401,6.93461564,0,0,57.10975125,0.93576114,0,2.94614625,307.4221802,41.77567291,52,90453.6576,10,Northwest,0,0,0,1,0,0,0,0
433,-73.8477,40.9025,55,4,39.49967057,6.07181933,0,0.53496252,54.85911323,3.51423294,0,1.07574582,133.9566345,46.53310776,5,71563.742,19,Southeast,0,0,0,0,0,1,0,0
434,-73.8429,40.9025,56,4,38.40932219,10.65397409,0,0.22173667,51.71196233,2.39245494,0,0.31859982,216.8806763,41.14836121,7,48903.51891,14,Southwest,0,0,0,0,0,0,1,0
435,-73.838,40.9025,57,4,37.4027153,26.0061378,0,3.68545354,34.03996792,1.24856876,0,0.30809271,152.6660919,42.03495407,11,18354.60586,10,Southeast,0,0,0,0,0,1,0,0
436,-73.8332,40.9025,58,4,36.52770218,22.47174716,0,1.45050248,39.87250056,1.1853778,0,1.10106242,175.0345459,43.83691406,6,4780.886746,8,South,0,0,0,0,1,0,0,0
437,-73.8283,40.9025,59,4,33.1301903,21.35572805,0,2.78200001,37.03661945,3.65354952,0,1.30795515,131.0102234,30.32372665,10,37532.94914,9,Southeast,0,0,0,0,0,1,0,0
438,-73.8235,40.9025,60,4,26.15059346,28.90666778,0,1.19247559,32.11125442,2.7697302,0,1.11741996,135.0297699,30.50951385,28,60503.38616,12,Southeast,0,0,0,0,0,1,0,0
